TRANS_ID;CUST_ID;TRANS_AMT;TRANS_DATE
203905;16233;3627.796;2006-12-17
203906;68529;7733.142;2006-09-09
203907;16290;6049.032;2002-11-03
203908;57420;8277.373;2007-05-12
203909;39451;7354.679;2009-11-05
203910;48617;6510.184;2011-06-04
203911;10236;4869.919;2008-03-27
203912;68045;9863.955;2006-04-29
203913;30542;603.214;2012-12-21
203914;84885;4612.015;2005-08-23
203915;85996;8790.63;2014-03-21
203916;56345;6002.525;2013-12-17
203917;72854;247.081;2011-11-17
203918;67086;1652.49;2010-04-01
203919;65134;9509.909;2002-05-11
203920;75822;8460.238;2014-03-08
203921;99135;7416.778;2013-11-01
203922;83184;8272.254;2001-04-14
203923;65797;1085.391;2013-09-25
203924;24204;515.184;2014-02-19
203925;90387;9331.843;2001-05-31
203926;41775;3478.316;2005-08-11
203927;52797;8017.91;2013-02-04
203928;82443;4163.682;2006-04-30
203929;25869;7584.531;2010-10-16
203930;61877;5603.282;2012-05-23
203931;20786;2607.931;2008-02-04
203932;33590;2392.657;2006-07-20
203933;28935;4622.665;2006-09-02
203934;62896;5826.399;2014-01-28
203935;50506;1232.888;2011-10-27
203936;18643;5611.668;2009-09-15
203937;87551;8110.295;2012-08-04
203938;64501;8297.6;2009-08-19
203939;34936;6110.283;2002-03-23
203940;97531;7595.083;2011-06-24
203941;30293;6757.864;2006-01-04
203942;43324;7903.959;2006-09-08
203943;33115;9857.438;2011-12-12
203944;50900;7139.77;2004-07-12
203945;59393;4277.549;2012-10-15
203946;46762;5469.506;2002-03-16
203947;20473;8376.082;2006-03-03
203948;42780;6263.21;2004-05-05
203949;80742;6019.799;2006-02-03
203950;65709;98.822;2013-03-21
203951;30463;9530.395;2008-09-22
203952;88426;2139.177;2004-10-09
203953;19086;9365.62;2007-03-03
203954;74254;3346.697;2012-04-11
203955;40556;5175.985;2008-04-14
203956;84710;6346.467;2012-09-28
203957;21413;7642.787;2009-02-14
203958;79741;8119.908;2010-08-13
203959;15903;7150.057;2005-11-21
203960;33962;3310.584;2009-10-28
203961;43101;381.497;2010-07-13
203962;63143;412.783;2011-11-09
203963;10596;8412.286;2007-04-21
203964;34860;620.709;2013-08-17
203965;51433;5412.619;2007-02-08
203966;78631;9455.883;2011-06-01
203967;98499;5508.157;2012-02-22
203968;32892;9949.05;2002-10-17
203969;11385;5337.118;2012-06-27
203970;99829;1395.692;2007-04-03
203971;52022;8031.97;2003-07-30
203972;55666;3163.558;2014-01-21
203973;80228;9938.733;2003-11-30
203974;40446;2063.314;2010-10-14
203975;52358;5319.669;2014-01-25
203976;73566;3356.354;2012-01-17
203977;45664;8906.593;2007-04-17
203978;91740;2660.216;2005-03-12
203979;40740;5907.184;2010-12-11
203980;65044;1217.846;2002-08-12
203981;28190;6597.854;2002-11-17
203982;96038;1352.151;2003-04-05
203983;94503;4569.3;2011-01-16
203984;26548;7368.282;2001-06-25
203985;20832;2479.965;2005-04-13
203986;70076;6750.834;2006-05-16
203987;28237;8741.776;2011-04-28
203988;75777;2376.599;2001-08-08
203989;88662;4382.172;2013-01-12
203990;21064;680.993;2012-01-29
203991;14857;8562.873;2011-08-18
203992;54805;5930.038;2009-05-23
203993;83556;3113.34;2009-10-01
203994;46846;5126.566;2006-05-14
203995;83518;931.727;2008-10-15
203996;64413;5905.565;2004-12-03
203997;45403;1602.146;2002-10-15
203998;82096;2945.357;2012-04-14
203999;13117;3587.039;2005-04-10
204000;45314;9145.722;2007-02-21
204001;10421;5456.524;2008-07-10
204002;79453;1978.613;2006-11-03
204003;90025;1158.798;2009-07-20
204004;65639;8483.695;2005-07-19
204005;38646;8962.874;2011-05-28
204006;22848;4133.531;2001-10-23
204007;12624;5167.716;2007-12-24
204008;48476;2383.583;2006-06-24
204009;60216;2111.415;2008-09-30
204010;80136;5624.314;2006-05-09
204011;87872;2494.462;2003-03-09
204012;81032;2917.947;2007-05-27
204013;31398;1024.063;2003-05-14
204014;59832;7118.185;2002-10-16
204015;36982;9884.107;2007-09-02
204016;13942;4735.91;2011-09-11
204017;74312;3243.475;2005-02-24
204018;30220;3351.664;2005-09-05
204019;34848;5621.985;2002-12-01
204020;71476;569.688;2004-04-04
204021;89036;6811.5;2014-03-20
204022;94906;6204.491;2002-09-21
204023;64117;1184.331;2008-07-30
204024;74233;3885.809;2010-02-09
204025;14152;4133.974;2008-03-14
204026;27569;2810.003;2008-04-20
204027;99835;9180.937;2001-12-28
204028;59187;2782.343;2004-08-05
204029;58336;3545.298;2013-11-02
204030;13989;4114.977;2009-05-02
204031;56072;7088.147;2008-08-09
204032;50233;6361.62;2013-08-07
204033;70007;5333.806;2004-10-31
204034;26381;2342.706;2007-06-28
204035;46484;4750.886;2011-01-31
204036;40742;2884.618;2003-08-29
204037;98232;7499.103;2004-03-10
204038;27423;3460.857;2008-06-17
204039;13289;7610.893;2011-04-05
204040;81533;6886.341;2006-07-22
204041;52570;5667.611;2013-09-28
204042;49082;6606.789;2013-09-09
204043;77760;6401.033;2014-02-22
204044;48268;2766.256;2009-02-23
204045;21381;7590.108;2008-05-12
204046;13498;5837.123;2004-01-05
204047;42771;7273.27;2010-10-03
204048;16874;8918.313;2004-04-16
204049;43403;4353.384;2009-08-04
204050;12691;6985.413;2004-09-10
